diamond_id,shape,size,color,clarity,cut,symmetry,polish,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,girdle_condition,culet_size,fluor_color,fluor_intensity,has_cert_file,lab,has_video,eye_clean,has_image_file,has_sarineloupe,ratio,is_bgm,shade,milky,Total_Price
165889246,Round,0.17,F,VS2,Excellent,Excellent,Excellent,60.7,57,3.57,3.59,2.17,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
165889211,Round,0.17,E,VS2,Excellent,Excellent,Excellent,61.2,57,3.59,3.61,2.2,TN,M,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
165889210,Round,0.17,E,VS2,Excellent,Excellent,Excellent,62.7,56,3.57,3.58,2.24,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
165889227,Round,0.17,F,VS2,Excellent,Excellent,Excellent,61.8,58,3.58,3.6,2.22,M,M,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
165546804,Round,0.26,J,SI2,Excellent,Excellent,Very Good,61.9,57.02,4.08,4.11,2.54,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
155921350,Round,0.26,G,I1,Very Good,Very Good,Very Good,0,0,3.85,3.85,2.8,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,375.55
160760805,Round,0.18,E,VVS2,Excellent,Excellent,Excellent,61.1,58,3.66,3.68,2.24,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
165515135,Round,0.17,E,VS2,Excellent,Excellent,Excellent,61.9,57,3.56,3.58,2.21,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
166734731,Round,0.17,F,VS2,Excellent,Very Good,Very Good,61.9,58,3.6,3.63,2.24,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
155920960,Round,0.26,G,I1,Very Good,Very Good,Very Good,0,0,3.85,3.88,2.79,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,375.55
166735043,Round,0.17,E,VS2,Excellent,Very Good,Very Good,60.2,59,3.6,3.62,2.17,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
166734927,Round,0.17,G,VS1,Excellent,Very Good,Very Good,61.3,59,3.56,3.59,2.19,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
166735074,Round,0.17,E,VS2,Excellent,Very Good,Very Good,62.5,57,3.51,3.54,2.21,TN,STK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
165889239,Round,0.17,F,VS2,Excellent,Excellent,Excellent,60.5,57,3.6,3.62,2.18,TN,M,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
155920333,Round,0.25,D,I1,Very Good,Very Good,Very Good,0,0,3.84,3.88,2.71,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,375.55
155920177,Round,0.25,D,I1,Very Good,Very Good,Very Good,0,0,3.88,3.89,2.71,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,375.55
155920733,Round,0.26,H,I1,Very Good,Very Good,Very Good,0,0,3.81,3.85,2.8,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,375.55
155919855,Round,0.25,D,I1,Very Good,Very Good,Very Good,0,0,3.83,3.85,2.71,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,375.55
155920094,Round,0.25,F,I1,Very Good,Very Good,Very Good,0,0,3.85,3.85,2.71,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,375.55
163377678,Round,0.23,E,SI1,Very Good,Very Good,Very Good,63.2,58,3.86,3.89,2.45,TK,TK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
164870050,Round,0.31,H,SI1,Good,Very Good,Very Good,64,56.86,4.18,4.22,2.69,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
164241932,Round,0.23,F,SI1,Excellent,Excellent,Excellent,61.4,58,3.96,3.98,2.44,M,STK,,N,Blue,Strong,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
142355610,Round,0.23,D,SI2,Excellent,Excellent,Excellent,62.1,57,3.92,3.94,2.44,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
163275548,Round,0.18,D,VS1,Excellent,Excellent,Excellent,60.2,59,3.68,3.69,2.22,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
165694269,Pear,0.23,E,SI1,Very Good,Good,Very Good,64.1,57,5.08,3.37,2.16,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.507,TRUE,None,None,375.55
165694306,Marquise,0.19,D,VS2,Very Good,Very Good,Excellent,64.6,57,5.57,3.02,1.95,M,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.844,TRUE,None,None,375.55
162445988,Emerald,0.19,G,VVS2,,Good,Good,64.2,74,3.84,2.93,1.88,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.311,TRUE,None,None,375.55
164876763,Marquise,0.19,F,VS2,Very Good,Very Good,Very Good,61.5,62,5.77,3.04,1.87,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.898,TRUE,None,None,375.55
164242682,Round,0.23,F,SI2,Excellent,Excellent,Excellent,62.5,57,3.92,3.94,2.46,M,M,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
165515086,Round,0.17,E,VS2,Excellent,Excellent,Excellent,61.7,56,3.55,3.56,2.2,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
163252182,Marquise,0.19,F,VS2,Very Good,Very Good,Very Good,59.7,59,5.62,3.08,1.84,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.825,TRUE,None,None,375.55
163377819,Round,0.21,D,VS1,Very Good,Good,Excellent,64.6,56,3.7,3.76,2.41,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
155921126,Round,0.25,E,I1,Very Good,Very Good,Very Good,0,0,3.85,3.88,2.71,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,375.55
155920203,Round,0.25,F,I1,Very Good,Very Good,Very Good,0,0,3.81,3.88,2.71,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,375.55
166735299,Round,0.27,I,VS2,Excellent,Excellent,Excellent,60.5,58,4.16,4.19,2.52,M,M,,N,,Faint,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
163579243,Round,0.23,I,VVS1,Excellent,Excellent,Excellent,62.8,57,3.91,3.94,2.47,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
168300418,Round,0.21,E,VS2,Excellent,Excellent,Excellent,61.9,57,3.81,3.83,2.37,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
164249480,Round,0.22,H,SI1,Excellent,Excellent,Excellent,61.8,57,3.86,3.88,2.39,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,375.55
164876795,Marquise,0.19,E,VS2,Excellent,Very Good,Very Good,61.9,57,5.68,3.02,1.87,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.881,TRUE,None,None,375.55
162445924,Emerald,0.19,G,VVS2,,Good,Good,69.8,71,3.87,2.81,1.96,TN,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.377,TRUE,None,None,375.55
161362574,Pear,0.19,G,VS1,,Good,Very Good,70.2,57,4.73,2.99,2.1,VTK,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.582,TRUE,None,None,375.55
163579268,Round,0.23,E,SI1,Excellent,Excellent,Excellent,60.4,59,3.96,3.98,2.4,STK,STK,,N,Green,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
164982108,Round,0.36,J,SI2,Good,Good,Very Good,61.5,62.1,4.5,4.57,2.79,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
155993163,Round,0.2,F,SI1,Very Good,Very Good,Very Good,0,0,3.81,3.83,2.31,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
155993501,Round,0.2,F,SI1,Very Good,Very Good,Very Good,0,0,3.83,3.86,2.4,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
155993625,Round,0.2,D,SI1,Very Good,Very Good,Very Good,0,0,3.87,3.88,2.36,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
163275552,Round,0.18,E,VVS2,Excellent,Excellent,Excellent,61.5,57,3.67,3.69,2.26,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
155994656,Round,0.34,G,I2,Very Good,Very Good,Very Good,0,0,4.43,4.49,2.84,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
155994385,Round,0.2,E,SI1,Very Good,Very Good,Very Good,0,0,3.8,3.83,2.39,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
155994306,Round,0.2,D,SI1,Very Good,Very Good,Very Good,0,0,3.86,3.88,2.34,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
155922823,Round,0.34,H,I2,Very Good,Very Good,Very Good,0,0,4.4,4.44,2.11,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
162790039,Round,0.3,F,I2,Excellent,Excellent,Excellent,61.2,56,4.3,4.32,2.64,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165694417,Round,0.21,E,VS2,Excellent,Excellent,Excellent,61.1,56,3.84,3.86,2.35,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
164982096,Round,0.35,K,VVS1,Good,Very Good,Very Good,61.9,52.4,4.43,4.46,2.75,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163275852,Round,0.18,E,VVS2,Excellent,Excellent,Excellent,60.8,58,3.68,3.69,2.24,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
155681948,Round,0.24,E,SI2,Excellent,Excellent,Excellent,62.2,57,3.96,3.98,2.47,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
164242602,Round,0.23,G,SI1,Excellent,Excellent,Excellent,61.7,58,3.95,3.97,2.44,M,M,,N,Blue,Strong,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
158559396,Marquise,0.19,D,VS2,,Good,Very Good,60.3,57,6.28,2.89,1.74,VTK,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,2.173,TRUE,None,None,377.4
163252294,Emerald,0.18,F,VVS1,Very Good,Very Good,Very Good,63.6,72,3.68,2.86,1.82,M,STK,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.287,TRUE,None,None,377.4
151163668,Round,0.22,D,SI1,Excellent,Excellent,Very Good,62.2,58,3.87,3.88,2.41,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
166735153,Round,0.16,F,VS1,Excellent,Excellent,Excellent,61.6,58,3.52,3.54,2.17,M,STK,,VS,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
166735141,Round,0.16,D,VS1,Excellent,Very Good,Very Good,60,58,3.53,3.55,2.13,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165889225,Round,0.16,D,VS2,Excellent,Excellent,Excellent,60.3,59,3.53,3.55,2.14,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
164870002,Round,0.3,H,SI1,Good,Good,Very Good,63.5,60.54,4.15,4.21,2.66,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
155743995,Marquise,0.19,D,VS2,,Very Good,Very Good,64.2,61,5.62,3.01,1.93,,,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.867,TRUE,None,None,377.4
159627828,Oval,0.25,I,VVS1,Very Good,Good,Very Good,56.5,61,5.15,3.61,2.04,M,TK,,N,,Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.427,TRUE,None,None,377.4
160298972,Pear,0.23,F,SI2,,Good,Very Good,67.6,61,5.2,3.33,2.25,TK,VTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.562,TRUE,None,None,377.4
165889216,Round,0.16,F,VS1,Excellent,Excellent,Excellent,62.1,58,3.51,3.52,2.18,M,M,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165694395,Round,0.21,E,VS2,Excellent,Excellent,Excellent,62.5,58,3.81,3.83,2.39,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163652426,Marquise,0.18,F,VS1,,Good,Good,63.8,54,5.35,3.04,1.94,M,VTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.76,TRUE,None,None,377.4
155994209,Round,0.2,D,SI1,Very Good,Very Good,Very Good,0,0,3.81,3.84,2.39,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
165789640,Marquise,0.19,G,VS1,Very Good,Very Good,Very Good,64.2,58,5.38,3.02,1.94,M,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.781,TRUE,None,None,377.4
163652155,Oval,0.18,E,VS1,,Fair,Good,64.4,60,4.17,3.16,2.04,TK,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.32,TRUE,None,None,377.4
165789704,Round,0.22,F,VS1,Excellent,Excellent,Excellent,60.4,57,3.92,3.95,2.37,M,M,,N,,Very Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163275765,Round,0.19,F,VVS2,Excellent,Excellent,Excellent,62.4,57,3.67,3.69,2.3,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163252183,Emerald,0.18,D,IF,Very Good,Very Good,Very Good,64.2,73,3.87,2.85,1.83,M,M,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.358,TRUE,None,None,377.4
157040687,Marquise,0.19,E,VS2,,Good,Good,63.4,61,5.69,3.02,1.92,TK,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.884,TRUE,None,None,377.4
165542677,Round,0.23,H,SI1,Excellent,Very Good,Excellent,61.9,58,3.89,3.94,2.42,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
166735281,Round,0.21,E,VS2,Excellent,Excellent,Excellent,61.9,58,3.85,3.87,2.39,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
166735101,Round,0.16,E,VS1,Excellent,Very Good,Very Good,62.1,58,3.46,3.49,2.16,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
166735095,Round,0.16,D,VS2,Excellent,Very Good,Excellent,61.8,57,3.51,3.53,2.18,M,STK,,N,Blue,Strong,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
166735099,Round,0.16,E,VS1,Excellent,Very Good,Excellent,61.8,59,3.52,3.55,2.18,TN,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165889224,Round,0.16,D,VS2,Excellent,Excellent,Excellent,60.5,58,3.54,3.55,2.15,TN,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165878780,Round,0.23,D,SI1,Excellent,Excellent,Excellent,62.8,58,3.91,3.94,2.47,M,M,,N,,Very Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165513543,Round,0.21,G,SI1,Excellent,Excellent,Excellent,62.2,57,3.79,3.81,2.36,M,M,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165546785,Round,0.25,F,SI2,Very Good,Very Good,Very Good,62.7,58.7,4,4.02,2.52,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163566371,Round,0.19,F,VVS2,Excellent,Excellent,Excellent,62.7,56,3.67,3.69,2.31,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163874551,Round,0.2,D,VS2,Excellent,Excellent,Excellent,62,58,3.73,3.75,2.32,M,M,,N,,Very Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165515099,Round,0.16,F,VS1,Excellent,Excellent,Excellent,60.3,58,3.57,3.59,2.16,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165515047,Round,0.16,E,VS1,Excellent,Excellent,Excellent,62,56,3.47,3.49,2.16,TN,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165515015,Round,0.16,D,VS2,Excellent,Excellent,Excellent,62.4,56,3.47,3.49,2.17,M,M,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
155994402,Round,0.2,E,SI1,Very Good,Very Good,Very Good,0,0,3.84,3.87,2.33,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
155994136,Round,0.2,F,SI1,Very Good,Very Good,Very Good,0,0,3.84,3.87,2.4,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
155994629,Round,0.34,G,I2,Very Good,Very Good,Very Good,0,0,4.45,4.49,2.85,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
155993774,Round,0.2,E,SI1,Very Good,Very Good,Very Good,0,0,3.79,3.81,2.32,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
160590933,Round,0.23,F,VS1,Very Good,Very Good,Very Good,63.5,59,3.84,3.89,2.45,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165513494,Round,0.23,F,SI1,Excellent,Excellent,Excellent,62.8,55,3.9,3.92,2.45,M,STK,,N,Blue,Strong,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
153383084,Round,0.23,F,SI1,Excellent,Excellent,Excellent,62.6,57,3.9,3.93,2.45,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163252256,Round,0.3,J,SI2,Excellent,Excellent,Excellent,62.2,58,4.29,4.31,2.68,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
155994239,Round,0.2,F,SI1,Very Good,Very Good,Very Good,0,0,3.82,3.84,2.34,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
167456396,Round,0.22,F,VS2,Excellent,Excellent,Excellent,62.4,57,3.85,3.89,2.42,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165891238,Round,0.34,F,I1,Excellent,Excellent,Excellent,62.6,57,4.45,4.47,2.8,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165514971,Round,0.16,D,VS2,Excellent,Excellent,Excellent,60.7,56,3.52,3.53,2.14,M,STK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
164242770,Round,0.23,I,SI1,Excellent,Excellent,Excellent,60.3,58,4.01,4.03,2.42,M,M,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163275760,Round,0.2,D,VS2,Excellent,Excellent,Excellent,62.4,58,3.76,3.77,2.35,M,M,,N,,Very Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
155922347,Round,0.34,H,I2,Very Good,Very Good,Very Good,0,0,4.44,4.45,2.11,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
155994235,Round,0.2,E,SI1,Very Good,Very Good,Very Good,0,0,3.89,3.91,2.35,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
165515109,Round,0.16,D,VS2,Excellent,Excellent,Excellent,62.6,58,3.47,3.5,2.18,TN,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
166734933,Round,0.16,F,VS1,Excellent,Very Good,Very Good,61.5,58,3.5,3.52,2.16,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
166734983,Round,0.16,D,VS2,Excellent,Very Good,Very Good,60.3,60,3.55,3.56,2.15,M,STK,,N,Blue,Strong,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
155994467,Round,0.2,D,SI1,Very Good,Very Good,Very Good,0,0,3.87,3.89,2.38,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
155921837,Round,0.34,G,I2,Very Good,Very Good,Very Good,0,0,4.44,4.49,2.11,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,377.4
164863070,Round,0.23,E,VS1,Very Good,Good,Very Good,62.6,57,3.87,3.92,2.43,TN,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163579352,Round,0.24,D,SI2,Excellent,Excellent,Excellent,62.4,58,3.99,4.01,2.5,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163378209,Round,0.23,F,VS2,Very Good,Good,Good,64,57,3.84,3.9,2.48,M,TK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
163566351,Round,0.18,E,VVS2,Excellent,Excellent,Excellent,62.7,57,3.6,3.62,2.27,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,377.4
165513214,Round,0.18,E,VS2,Excellent,Excellent,Excellent,62,57,3.61,3.64,2.25,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,381.1
164869976,Round,0.3,E,SI1,Fair,Good,Very Good,66.8,57.37,4.05,4.09,2.72,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,381.1
163275558,Round,0.18,E,VVS2,Excellent,Excellent,Excellent,61.6,58,3.66,3.68,2.26,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,381.1
166734765,Marquise,0.31,H,SI2,Very Good,Excellent,Excellent,65,61,7,3.4,2.21,M,M,,N,,Faint,FALSE,IGI,TRUE,Yes,TRUE,FALSE,2.059,TRUE,None,None,381.1
155994404,Round,0.19,H,VS2,Very Good,Very Good,Very Good,0,0,3.83,3.86,2.27,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,381.1
155993872,Round,0.19,G,VS1,Very Good,Very Good,Very Good,0,0,3.81,3.84,2.35,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,381.1
155994337,Round,0.18,E,VS1,Very Good,Very Good,Very Good,0,0,3.82,3.83,2.34,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,381.1
155993388,Round,0.19,H,VS1,Very Good,Very Good,Very Good,0,0,3.86,3.87,2.31,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,381.1
155993369,Round,0.31,E,I2,Very Good,Very Good,Very Good,0,0,4.42,4.46,2.89,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,381.1
155920293,Round,0.19,E,SI1,Very Good,Very Good,Very Good,0,0,3.61,3.63,2.4,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,381.1
155993271,Round,0.18,G,VS2,Very Good,Very Good,Very Good,0,0,3.65,3.66,2.33,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,381.1
163275838,Round,0.18,E,VVS1,Excellent,Excellent,Excellent,61.2,58,3.66,3.68,2.24,,,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,381.1
163275562,Round,0.18,E,VVS2,Excellent,Excellent,Excellent,62.1,57,3.6,3.63,2.25,,,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,381.1
164863024,Round,0.22,D,VS2,Very Good,Very Good,Very Good,64.3,56,3.79,3.83,2.45,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,381.1
164863257,Round,0.22,D,VS2,Very Good,Very Good,Very Good,64.9,59,3.71,3.79,2.43,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,381.1
166735139,Round,0.17,E,VS1,Excellent,Very Good,Very Good,61.9,56,3.56,3.57,2.21,TN,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,381.1
155994300,Round,0.19,H,VS1,Very Good,Very Good,Very Good,0,0,3.83,3.85,2.36,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,381.1
